song_id,song_name,year,ranking,artist_name,artist_position,artist_role,word_count,artist_genre,artist_genres,match_method
194,Baby I'm Back,2005,62,Baby Bash,1,primary,718.0,chicano rap,"['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",artist_name
195,Baby Shark,2019,75,Pinkfong,1,primary,258.0,acoustic pop,,lyrics_0.99
196,Back Here,2000,33,BBMak,1,primary,388.0,boy band,"['boy band', 'dance pop']",artist_name
197,Back Then,2005,92,Mike Jones,1,primary,1015.0,-,[],artist_name
198,Back at One,2000,20,Brian McKnight,1,primary,331.0,dance pop,"['dance pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",artist_name
199,Back in Blood,2021,39,Lil Durk,1,primary,751.0,chicago drill,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
200,Back in Blood,2021,39,Pooh Shiesty,1,primary,751.0,chicago drill,,lyrics_1.00
201,Back in Time,2012,62,Pitbull,1,primary,424.0,dance pop,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",artist_name
202,Back to Back,2015,99,Drake,1,primary,559.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
203,Back to December,2011,74,Taylor Swift,1,primary,446.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
204,Back to Sleep,2016,89,Chris Brown,1,primary,500.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
205,Back to You,2018,41,Selena Gomez,1,primary,554.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
206,Backseat,2011,84,Dev,1,primary,610.0,dance pop,"['dance pop', 'electropop', 'post-teen pop']",artist_name
207,Backseat,2011,84,New Boyz,1,primary,610.0,dance pop,"['dance pop', 'pop rap', 'southern hip hop']",artist_name
208,Backseat,2011,84,The Cataracs,1,primary,610.0,-,[],artist_name
209,Bad,2013,59,Rihanna,1,primary,348.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
210,Bad,2013,59,Tiara Thomas,1,primary,337.0,,,artist_name
211,Bad,2013,59,Wale,1,primary,738.0,dance pop,"['dance pop', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
212,Bad Blood,2015,15,Kendrick Lamar,1,primary,436.0,conscious hip hop,"['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",artist_name
213,Bad Blood,2015,15,Taylor Swift,1,primary,526.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
214,Bad Day,2006,1,Daniel Powter,1,primary,424.0,canadian pop,"['canadian pop', 'neo mellow', 'pop rock']",artist_name
215,Bad Guy,2019,4,Billie Eilish,1,primary,290.0,electropop,"['electropop', 'pop']",artist_name
216,Bad Guy,2020,46,Billie Eilish,1,primary,290.0,electropop,"['electropop', 'pop']",artist_name
217,Bad Habit,2022,28,Steve Lacy,1,primary,436.0,,,artist_name
218,Bad Habit,2023,39,Steve Lacy,1,primary,436.0,,,artist_name
219,Bad Habits,2021,15,Ed Sheeran,1,primary,414.0,pop,"['pop', 'uk pop']",artist_name
220,Bad Habits,2022,13,Ed Sheeran,1,primary,414.0,pop,"['pop', 'uk pop']",artist_name
221,Bad Romance,2010,8,Lady Gaga,1,primary,595.0,dance pop,"['dance pop', 'pop']",artist_name
222,Bad Things,2017,41,Camila Cabello,1,primary,618.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
223,Bad Things,2017,41,Machine Gun Kelly,1,primary,618.0,hip hop,"['hip hop', 'pop rap', 'rap']",artist_name
224,Bad and Boujee,2017,6,Lil Uzi Vert,1,primary,1269.0,philly rap,"['philly rap', 'rap', 'trap music']",artist_name
225,Bad and Boujee,2017,6,Migos,1,primary,1269.0,atl hip hop,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
226,Bad at Love,2018,27,Halsey,1,primary,465.0,dance pop,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",artist_name
227,Bag Lady,2000,69,Erykah Badu,1,primary,458.0,funk,"['funk', 'hip hop', 'hip pop', 'neo soul', 'r&b', 'soul', 'urban contemporary']",artist_name
228,Bailando,2014,38,Descemer Bueno,1,primary,404.0,latin,['latin'],artist_name
229,Bailando,2014,38,Enrique Iglesias,1,primary,404.0,dance pop,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",artist_name
230,Bailando,2014,38,Gente de Zona,1,primary,404.0,cubaton,"['cubaton', 'dance pop', 'latin', 'latin hip hop', 'latin pop', 'pop', 'reggaeton', 'tropical']",artist_name
231,Ballin',2020,25,Mustard,1,primary,633.0,cali rap,"['cali rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
232,Ballin',2020,25,Roddy Ricch,1,primary,633.0,rap,"['rap', 'southern hip hop', 'trap music']",artist_name
233,Bam Bam,2022,66,Camila Cabello,1,primary,541.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
234,Bam Bam,2022,66,Ed Sheeran,1,primary,541.0,pop,"['pop', 'uk pop']",artist_name
235,Bandit,2020,63,Juice Wrld,1,primary,665.0,chicago rap,['chicago rap'],artist_name
236,Bandit,2020,63,YoungBoy Never Broke Again,1,primary,616.0,trap music,['trap music'],artist_name
237,Bang Bang,2014,27,Ariana Grande,1,primary,645.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
238,Bang Bang,2015,80,Ariana Grande,1,primary,645.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
239,Bang Bang,2014,27,Jessie J,1,primary,645.0,australian pop,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'uk pop']",artist_name
240,Bang Bang,2015,80,Jessie J,1,primary,645.0,australian pop,"['australian pop', 'dance pop', 'pop', 'pop rap', 'post-teen pop', 'uk pop']",artist_name
241,Bang Bang,2014,27,Nicki Minaj,1,primary,645.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
242,Bang Bang,2015,80,Nicki Minaj,1,primary,645.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
243,Bang!,2021,56,AJR,1,primary,407.0,modern rock,"['modern rock', 'pop']",artist_name
244,Bank Account,2017,48,21 Savage,1,primary,741.0,atl hip hop,"['atl hip hop', 'rap', 'trap music']",artist_name
245,Barbie World,2023,46,Aqua,1,primary,501.0,bubblegum dance,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",artist_name
246,Barbie World,2023,46,Ice Spice,1,primary,501.0,bubblegum dance,,lyrics_1.00
247,Barbie World,2023,46,Nicki Minaj,1,primary,501.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
248,Barefoot Blue Jean Night,2011,79,Jake Owen,1,primary,296.0,contemporary country,"['contemporary country', 'country', 'country road', 'modern country rock']",artist_name
249,Bartender,2007,33,Akon,1,primary,661.0,dance pop,"['dance pop', 'pop', 'pop rap']",artist_name
250,Bartender,2014,81,Lady Antebellum,1,primary,361.0,contemporary country,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",artist_name
251,Bartender,2007,33,T-Pain,1,primary,661.0,dance pop,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
252,Bartier Cardi,2018,61,21 Savage,1,primary,906.0,atl hip hop,"['atl hip hop', 'rap', 'trap music']",artist_name
253,Bartier Cardi,2018,61,Cardi B,1,primary,906.0,pop,"['pop', 'rap']",artist_name
254,Battlefield,2009,57,Jordin Sparks,1,primary,612.0,dance pop,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']",artist_name
255,Be Alright,2019,54,Dean Lewis,1,primary,411.0,australian pop,"['australian pop', 'pop', 'uk pop']",artist_name
256,Be Careful,2018,59,Cardi B,1,primary,626.0,pop,"['pop', 'rap']",artist_name
257,Be Like That,2001,96,3 Doors Down,1,primary,321.0,alternative metal,"['alternative metal', 'nu metal', 'pop punk', 'pop rock', 'post-grunge']",artist_name
258,Be Like That,2020,88,Kane Brown,1,primary,503.0,contemporary country,"['contemporary country', 'country road']",artist_name
259,Be Like That,2020,88,Khalid,1,primary,503.0,pop,['pop'],artist_name
260,Be Like That,2020,88,Swae Lee,1,primary,503.0,trap music,['trap music'],artist_name
261,Be Without You,2006,11,Mary J. Blige,1,primary,596.0,dance pop,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
262,Be with You,2000,37,Enrique Iglesias,1,primary,300.0,dance pop,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'tropical']",artist_name
263,Beachin',2014,91,Jake Owen,1,primary,270.0,contemporary country,"['contemporary country', 'country', 'country road', 'modern country rock']",artist_name
264,Beat Box,2021,44,DaBaby,1,primary,703.0,,,artist_name
265,Beat Box,2021,44,Pooh Shiesty,1,primary,675.0,chicago drill,,lyrics_0.73
266,Beat Box,2021,44,SpotemGottem,1,primary,360.0,,,artist_name
267,Beautiful,2009,54,Akon,1,primary,600.0,dance pop,"['dance pop', 'pop', 'pop rap']",artist_name
268,Beautiful,2019,95,Bazzi,1,primary,306.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
269,Beautiful,2019,95,Camila Cabello,1,primary,3135.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
270,Beautiful,2003,42,Charlie Wilson,1,primary,786.0,neo soul,"['neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",artist_name
271,Beautiful,2003,16,Christina Aguilera,1,primary,273.0,dance pop,"['dance pop', 'europop', 'pop', 'post-teen pop', 'uk pop']",artist_name
272,Beautiful,2009,54,Colby O'Donis,1,primary,600.0,-,[],artist_name
273,Beautiful,2009,54,Kardinal Offishall,1,primary,600.0,pop rap,"['pop rap', 'toronto rap']",artist_name
274,Beautiful,2003,42,Pharrell,1,primary,786.0,neo soul,,lyrics_1.00
275,Beautiful,2003,42,Snoop Dogg,1,primary,786.0,g funk,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",artist_name
276,Beautiful Crazy,2019,46,Luke Combs,1,primary,233.0,contemporary country,"['contemporary country', 'country road']",artist_name
277,Beautiful Day,2001,75,U2,1,primary,306.0,irish rock,"['irish rock', 'permanent wave', 'rock']",artist_name
278,Beautiful Girls,2007,31,Sean Kingston,1,primary,430.0,dance pop,"['dance pop', 'miami hip hop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",artist_name
279,Beautiful Liar,2007,62,Beyoncé,1,primary,353.0,dance pop,"['dance pop', 'pop', 'r&b']",artist_name
280,Beautiful Liar,2007,62,Shakira,1,primary,353.0,colombian pop,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",artist_name
281,Beautiful Mistakes,2021,34,Maroon 5,1,primary,600.0,pop,['pop'],artist_name
282,Beautiful Mistakes,2021,34,Megan Thee Stallion,1,primary,600.0,pop,,lyrics_1.00
283,Beautiful People,2019,50,Ed Sheeran,1,primary,371.0,pop,"['pop', 'uk pop']",artist_name
284,Beautiful People,2019,50,Khalid,1,primary,371.0,pop,['pop'],artist_name
285,Beautiful Soul,2005,75,Jesse McCartney,1,primary,387.0,dance pop,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",artist_name
286,Beauty and a Beat,2013,42,Justin Bieber,1,primary,367.0,canadian pop,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",artist_name
287,Beauty and a Beat,2013,42,Nicki Minaj,1,primary,367.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
288,Bebe Dame,2023,73,Fuerza Regida,1,primary,277.0,,,artist_name
289,Bebe Dame,2023,73,Grupo Frontera,1,primary,277.0,,,artist_name
290,Because of You,2005,72,Kelly Clarkson,1,primary,371.0,australian pop,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']",artist_name
291,Because of You,2006,39,Kelly Clarkson,1,primary,371.0,australian pop,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']",artist_name
292,Because of You,2007,57,Ne-Yo,1,primary,527.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
293,Bed,2007,72,J. Holiday,1,primary,662.0,bassline,"['bassline', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",artist_name
294,BedRock,2010,13,Lloyd,1,primary,916.0,dance pop,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
295,BedRock,2010,13,Young Money,1,primary,916.0,dirty south rap,"['dirty south rap', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
296,Beep,2006,84,Pussycat Dolls,1,primary,719.0,dance pop,,lyrics_1.00
297,Beep,2006,84,will.i.am,1,primary,719.0,dance pop,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",artist_name
298,Beer Never Broke My Heart,2019,63,Luke Combs,1,primary,251.0,contemporary country,"['contemporary country', 'country road']",artist_name
299,Beer for My Horses,2003,75,Toby Keith,1,primary,338.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
300,Beer for My Horses,2003,75,Willie Nelson,1,primary,313.0,country,"['country', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country', 'traditional country']",artist_name
301,Before He Cheats,2007,6,Carrie Underwood,1,primary,307.0,contemporary country,"['contemporary country', 'country', 'country dawn', 'dance pop', 'pop', 'post-teen pop']",artist_name
302,Before You Go,2020,21,Lewis Capaldi,1,primary,330.0,,,artist_name
303,Beggin',2021,66,Måneskin,1,primary,451.0,,,artist_name
304,Behind These Hazel Eyes,2005,10,Kelly Clarkson,1,primary,316.0,australian pop,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']",artist_name
305,Believe Me,2014,89,Drake,1,primary,944.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
306,Believe Me,2014,89,Lil Wayne,1,primary,944.0,hip hop,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
307,Believer,2017,9,Imagine Dragons,1,primary,421.0,modern rock,"['modern rock', 'rock']",artist_name
308,Believer,2018,100,Imagine Dragons,1,primary,421.0,modern rock,"['modern rock', 'rock']",artist_name
309,Bent,2000,9,Matchbox Twenty,1,primary,314.0,neo mellow,"['neo mellow', 'pop rock', 'post-grunge']",artist_name
310,Berzerk,2013,67,Eminem,1,primary,810.0,detroit hip hop,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",artist_name
311,Best Day of My Life,2014,31,American Authors,1,primary,406.0,indie poptimism,"['indie poptimism', 'modern rock', 'neo mellow', 'pop', 'pop rock']",artist_name
312,Best Friend,2021,29,Doja Cat,1,primary,575.0,,,artist_name
313,Best Friend,2021,29,Saweetie,1,primary,575.0,,,artist_name
314,Best I Ever Had,2009,22,Drake,1,primary,861.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
315,Best Song Ever,2013,74,One Direction,1,primary,470.0,boy band,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",artist_name
316,Best Thing I Never Had,2011,86,Beyoncé,1,primary,517.0,dance pop,"['dance pop', 'pop', 'r&b']",artist_name
317,Best of You,2005,68,Foo Fighters,1,primary,345.0,alternative metal,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",artist_name
318,Better,2019,20,Khalid,1,primary,390.0,pop,['pop'],artist_name
319,Better Days,2022,73,Mae Muller,1,primary,346.0,,,artist_name
320,Better Days,2022,73,Neiked,1,primary,346.0,,,artist_name
321,Better Days,2022,73,Polo G,1,primary,143.0,,,artist_name
322,Better Now,2018,13,Post Malone,1,primary,536.0,dfw rap,"['dfw rap', 'pop', 'rap']",artist_name
323,Better Now,2019,32,Post Malone,1,primary,536.0,dfw rap,"['dfw rap', 'pop', 'rap']",artist_name
324,Better Off Alone,2000,88,Alice Deejay,1,primary,115.0,eurodance,"['eurodance', 'europop']",artist_name
325,Better Together,2021,57,Luke Combs,1,primary,354.0,contemporary country,"['contemporary country', 'country road']",artist_name
326,Better in Time,2008,53,Leona Lewis,1,primary,445.0,australian pop,"['australian pop', 'british soul', 'dance pop', 'europop', 'pop', 'post-teen pop', 'talent show', 'uk pop']",artist_name
327,Better than Me,2007,97,Hinder,1,primary,314.0,alternative metal,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge', 'rap rock']",artist_name
328,Beverly Hills,2005,20,Weezer,1,primary,272.0,alternative rock,"['alternative rock', 'modern rock', 'permanent wave', 'pop punk', 'pop rock', 'post-grunge', 'rock']",artist_name
329,Big Bank,2018,63,2 Chainz,1,primary,805.0,atl hip hop,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
330,Big Bank,2018,63,Big Sean,1,primary,805.0,detroit hip hop,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
331,Big Bank,2018,63,Nicki Minaj,1,primary,805.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
332,Big Bank,2018,63,YG,1,primary,805.0,cali rap,"['cali rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
333,Big Energy,2022,7,Latto,1,primary,624.0,,,artist_name
334,Big Girls Don't Cry,2007,4,Fergie,1,primary,169.0,dance pop,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",artist_name
335,Big Girls Don't Cry,2008,78,Fergie,1,primary,169.0,dance pop,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",artist_name
336,Big Green Tractor,2009,75,Jason Aldean,1,primary,381.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
337,Big Pimpin',2000,60,Jay-Z,1,primary,837.0,dirty south rap,,lyrics_1.00
338,Big Pimpin',2000,60,UGK,1,primary,837.0,dirty south rap,"['dirty south rap', 'gangster rap', 'hip hop', 'houston rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
339,Big Shit Poppin' (Do It),2007,75,T.I.,1,primary,1022.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
340,Billionaire,2010,23,Bruno Mars,1,primary,503.0,pop,"['pop', 'post-teen pop']",artist_name
341,Billionaire,2010,23,Travie McCoy,1,primary,503.0,pop rap,['pop rap'],artist_name
342,Birthday,2014,80,Katy Perry,1,primary,440.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
343,Birthday Cake,2012,79,Chris Brown,1,primary,751.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
344,Birthday Cake,2012,79,Rihanna,1,primary,232.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
345,Birthday Sex,2009,37,Jeremih,1,primary,533.0,chicago rap,"['chicago rap', 'dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
346,Bitch Better Have My Money,2015,48,Rihanna,1,primary,401.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
347,Black Beatles,2017,19,Gucci Mane,1,primary,671.0,atl hip hop,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
